generations,avg_obj
0,0.1850891043554562
1,0.14135643546174492
2,0.12091248711991319
3,0.10706680567475334
4,0.09521617846593501
5,0.08492712607754717
6,0.07453378822289797
7,0.06488248170563388
8,0.056690702159625336
9,0.04989065438365985
10,0.04365046633493566
11,0.03834326694805089
12,0.03385375864765104
13,0.029457539021237135
14,0.025244514325232916
15,0.021739322416771168
16,0.0179650651262431
17,0.014651442901611791
18,0.011885483802246001
19,0.00931106581039923
20,0.007095648273861917
21,0.005207514711884398
22,0.003754925349817464
23,0.0024477734192477132
24,0.0014689285352359714
25,0.0006696353893781589
26,0.00011436037644836156
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
