generations,avg_obj
0,0.19442541564697993
1,0.146846353687431
2,0.12386844917758802
3,0.10812240170956232
4,0.093802218621685
5,0.08199704877223728
6,0.0707232734295478
7,0.059649656547975605
8,0.04908254907805295
9,0.03914955083286108
10,0.030456194954557522
11,0.023716417492422596
12,0.018076390830608576
13,0.013317214079546336
14,0.00965888335612105
15,0.006595735228744939
16,0.004221167720676775
17,0.0021169158121281946
18,0.0008319862296112734
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
