generations,avg_obj
0,0.1932585771246866
1,0.1478078501062147
2,0.12630945820098488
3,0.10846077745592075
4,0.09281887308346147
5,0.07979990394025863
6,0.06925998260320021
7,0.05882315680120229
8,0.048333724933217755
9,0.04012294252072301
10,0.03285488417642612
11,0.026264594220878748
12,0.02090345702220336
13,0.016060647091351455
14,0.01188881623816245
15,0.007751873917171013
16,0.004603878464080506
17,0.0021609734941301427
18,0.0005081892380358701
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
