generations,avg_obj
0,0.19852364681372844
1,0.14745397855656314
2,0.12316902234903378
3,0.1049395305727985
4,0.08893162584736956
5,0.07587954768740035
6,0.06343147170863835
7,0.053005253461551396
8,0.043904336520479745
9,0.036319200793879576
10,0.029745231885604642
11,0.02416883247069314
12,0.019638250786550175
13,0.014915836830173135
14,0.010939030732528525
15,0.007310134331244885
16,0.004181406407158786
17,0.0018987399413912653
18,0.0005008241766150603
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
