generations,avg_obj
0,0.1990279882804503
1,0.14876642617645372
2,0.1262752424069343
3,0.10899242753855226
4,0.09340399782471333
5,0.07985552647049195
6,0.06723623063256505
7,0.05597044804484843
8,0.045155505026131755
9,0.03598140439896224
10,0.028550672797414904
11,0.022569994247291156
12,0.0173353767815978
13,0.012626521480500068
14,0.008956870018457658
15,0.005876604837323565
16,0.0032758990048812357
17,0.0013761206413434156
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
