generations,avg_obj
0,0.19714053064430206
1,0.14927024549771362
2,0.12781694750368028
3,0.11031108123068517
4,0.09519025971490447
5,0.08178959096930453
6,0.07019180346817819
7,0.05959584918623882
8,0.05019489208718384
9,0.04229023191165043
10,0.0344160840211468
11,0.027853069090166174
12,0.021726622271519374
13,0.01618619895196416
14,0.011382700015443769
15,0.007597442791266325
16,0.004569684317287205
17,0.0022403521928183513
18,0.0006357001138798732
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
