generations,avg_obj
0,0.1991337939805652
1,0.14931241771760212
2,0.12786934873459938
3,0.10853073671402469
4,0.09253854283766644
5,0.07797273931728768
6,0.0656149656458731
7,0.05429369014605523
8,0.04509515215609184
9,0.03746052066948718
10,0.03044874811516836
11,0.024834586554233862
12,0.019335579563045154
13,0.014449527981365331
14,0.0101435394076121
15,0.006978814910138167
16,0.004241687643638076
17,0.0020059254081156767
18,0.0003425013560375315
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
