generations,avg_obj
0,0.19950631743522176
1,0.15026527970495282
2,0.12624505403570038
3,0.10799837957211474
4,0.09415313862463826
5,0.08201302005325753
6,0.0703110761359188
7,0.059769194758633515
8,0.04984043679624613
9,0.04073831854781891
10,0.032902450342328624
11,0.025808669957035905
12,0.019747734557224842
13,0.013981386685453326
14,0.008759544156865291
15,0.005331506404740891
16,0.0028608499742362034
17,0.0011785144843353326
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
