cell_site_id,emission_designation,technology,tx_frequency,rx_frequency,azimuth,antenna_gain,back_front_relation,hpa,mechanical_elevation,polarization,antenna_height,tx_power,latitude,longitude,cell_carrier_id,operator
1016145567,100MG7W,NR,3550,3550,,,,,,,,,-20.499167,-54.606117,5002704000055,TIM S A
687485630,100MG7W,NR,3350,3350,,,,,,,,,-20.4452,-54.5652,5002704000056,CLARO S.A.
684655764,100MG7W,NR,3550,3550,,,,,,,,,-20.433667,-54.522,5002704000057,TIM S A
691893322,50M0G7W,NR,2325,2325,,,,,,,,,-20.44027,-54.67038,5002704000058,CLARO S.A.
665757484,100MG7W,NR,3550,3550,,,,,,,,,-20.435306,-54.623139,5002704000059,TIM S A
684653338,100MG7W,NR,3450,3450,,,,,,,,,-20.435956,-54.614403,5002704000060,TELEFONICA BRASIL S.A.
1002155441,10M0G7W,NR,788,733,,,,,,,,,-20.455597,-54.610461,5002704000061,TELEFONICA BRASIL S.A.
1000659884,100MG7W,NR,3350,3350,,,,,,,,,-20.55337,-54.6506,5002704000062,CLARO S.A.
684682184,100MG7W,NR,3350,3350,,,,,,,,,-20.4532,-54.614,5002704000063,CLARO S.A.
1016703152,100MG7W,NR,3450,3450,,,,,,,,,-20.463417,-54.694833,5002704000064,TELEFONICA BRASIL S.A.
1016620931,100MG7W,NR,3350,3350,,,,,,,,,-20.49418,-54.59333,5002704000065,CLARO S.A.
1008765519,100MG7W,NR,3350,3350,,,,,,,,,-20.44629,-54.63033,5002704000066,CLARO S.A.
694833363,100MG7W,NR,3350,3350,,,,,,,,,-20.44271,-54.60354,5002704000067,CLARO S.A.
1016361782,100MG7W,NR,3450,3450,,,,,,,,,-20.4534,-54.665211,5002704000068,TELEFONICA BRASIL S.A.
1001334849,100MG7W,NR,3450,3450,,,,,,,,,-20.44,-54.66056,5002704000069,TELEFONICA BRASIL S.A.
684652315,100MG7W,NR,3450,3450,,,,,,,,,-20.462167,-54.602958,5002704000070,TELEFONICA BRASIL S.A.
1001619070,100MG7W,NR,3550,3550,,,,,,,,,-20.52028,-54.68389,5002704000071,TIM S A
1010814955,50M0G7W,NR,2325,2325,,,,,,,,,-20.49944,-54.60622,5002704000072,CLARO S.A.
1001619070,100MG7W,NR,3550,3550,,,,,,,,,-20.52028,-54.68389,5002704000073,TIM S A
1017124210,100MG7W,NR,3450,3450,,,,,,,,,-20.50664,-54.69242,5002704000074,TELEFONICA BRASIL S.A.
