cell_site_id,emission_designation,technology,tx_frequency,rx_frequency,azimuth,antenna_gain,back_front_relation,hpa,mechanical_elevation,polarization,antenna_height,tx_power,latitude,longitude,cell_carrier_id,operator
686142586,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.79045,-35.1915,2408102000048,CLARO S.A.
690906170,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.81361,-35.23722,2408102000049,TELEFONICA BRASIL S.A.
442910240,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.884444,-35.181694,2408102000050,TIM S A
690906170,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.81361,-35.23722,2408102000051,TELEFONICA BRASIL S.A.
1016546030,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.8384,-35.24316,2408102000052,TELEFONICA BRASIL S.A.
699797675,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.7985,-35.18392,2408102000053,CLARO S.A.
690906170,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.81361,-35.23722,2408102000054,TELEFONICA BRASIL S.A.
1016088210,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.79758,-35.23611,2408102000055,CLARO S.A.
1008039176,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.75786,-35.24727,2408102000056,CLARO S.A.
690905939,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.885861,-35.175444,2408102000057,TELEFONICA BRASIL S.A.
1006733571,5M00G7W,NR,2140.0,1950.0,,,,,,,,,-5.77931,-35.20334,2408102000058,CLARO S.A.
1015950695,40M0G7W,NR,2370.0,2370.0,,,,,,,,,-5.800728,-35.236894,2408102000059,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
690905823,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.78333,-35.19389,2408102000060,TELEFONICA BRASIL S.A.
691183015,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.85194,-35.2525,2408102000061,TELEFONICA BRASIL S.A.
1006733555,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.86488,-35.23449,2408102000062,CLARO S.A.
422352128,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.85183,-35.2443,2408102000063,CLARO S.A.
692543430,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.72403,-35.2476,2408102000064,CLARO S.A.
690375824,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.80666,-35.2175,2408102000065,CLARO S.A.
1005343001,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.81219,-35.21848,2408102000066,CLARO S.A.
1006733563,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.73896,-35.23606,2408102000067,CLARO S.A.
422352098,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.81704,-35.1986,2408102000068,CLARO S.A.
691347646,10M0G7W,NR,788.0,733.0,,,,,,,,,-5.809694,-35.201056,2408102000069,TELEFONICA BRASIL S.A.
1001828965,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.853167,-35.222083,2408102000070,TIM S A
691183201,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.801611,-35.231778,2408102000071,TELEFONICA BRASIL S.A.
691182930,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.817,-35.219667,2408102000072,TELEFONICA BRASIL S.A.
1015624739,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.80983,-35.23016,2408102000073,CLARO S.A.
684171422,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.732058,-35.260878,2408102000074,TIM S A
691182825,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.796806,-35.219278,2408102000075,TELEFONICA BRASIL S.A.
3757935,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.85014,-35.2062,2408102000076,CLARO S.A.
1002291736,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.829694,-35.212,2408102000077,TELEFONICA BRASIL S.A.
691183082,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.81722,-35.22583,2408102000078,TELEFONICA BRASIL S.A.
690906080,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.863889,-35.211361,2408102000079,TELEFONICA BRASIL S.A.
1002465734,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.733194,-35.235444,2408102000080,TELEFONICA BRASIL S.A.
690906080,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.863889,-35.211361,2408102000081,TELEFONICA BRASIL S.A.
691182701,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.779444,-35.197889,2408102000082,TELEFONICA BRASIL S.A.
1016343750,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.877127,-35.17777,2408102000083,TIM S A
1015783861,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.76639,-35.25167,2408102000084,CLARO S.A.
691182760,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.78611,-35.20722,2408102000085,TELEFONICA BRASIL S.A.
1017411813,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.8643,-35.194178,2408102000086,TELEFONICA BRASIL S.A.
1001951031,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.823694,-35.212917,2408102000087,TIM S A
1015950563,50M0G7W,NR,2325.0,2325.0,,,,,,,,,-5.744111,-35.207194,2408102000088,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
691347646,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.809694,-35.201056,2408102000089,TELEFONICA BRASIL S.A.
692693513,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.82028,-35.21611,2408102000090,TIM S A
441635148,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.84198,-35.21164,2408102000091,CLARO S.A.
690906110,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.767083,-35.265694,2408102000092,TELEFONICA BRASIL S.A.
1015950660,50M0G7W,NR,2325.0,2325.0,,,,,,,,,-5.726084,-35.252834,2408102000093,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
1016726276,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.751541,-35.202787,2408102000094,TELEFONICA BRASIL S.A.
691183198,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.763333,-35.258417,2408102000095,TELEFONICA BRASIL S.A.
1016341846,50M0G7W,NR,2325.0,2325.0,,,,,,,,,-5.827219,-35.20712,2408102000096,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
1016341790,40M0G7W,NR,2370.0,2370.0,,,,,,,,,-5.777739,-35.203452,2408102000097,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
1016725237,50M0G7W,NR,2325.0,2325.0,,,,,,,,,-5.791746,-35.199582,2408102000098,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
1016560181,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.876631,-35.177572,2408102000099,TELEFONICA BRASIL S.A.
1016341790,50M0G7W,NR,2325.0,2325.0,,,,,,,,,-5.777739,-35.203452,2408102000100,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
910155,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.810583,-35.230833,2408102000101,TIM S A
1016207651,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.799389,-35.224917,2408102000102,TELEFONICA BRASIL S.A.
1016104836,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.86871,-35.23072,2408102000103,TELEFONICA BRASIL S.A.
1015950636,40M0G7W,NR,2370.0,2370.0,,,,,,,,,-5.731229,-35.260077,2408102000104,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
1008209470,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.82167,-35.20889,2408102000105,TIM S A
1016293671,40M0G7W,NR,2370.0,2370.0,,,,,,,,,-5.810996,-35.208325,2408102000106,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
686696786,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.82156,-35.20606,2408102000107,CLARO S.A.
1003228795,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.817278,-35.225944,2408102000108,TIM S A
691571643,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.82083,-35.215,2408102000109,TELEFONICA BRASIL S.A.
698178238,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.78609,-35.20765,2408102000110,CLARO S.A.
922242,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.824444,-35.211389,2408102000111,TIM S A
691238014,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.8583,-35.21489,2408102000112,CLARO S.A.
1003076499,100MG7W,NR,3450.0,3450.0,,,,,,,,,-5.840819,-35.257519,2408102000113,TELEFONICA BRASIL S.A.
922234,100MG7W,NR,3550.0,3550.0,,,,,,,,,-5.856722,-35.204528,2408102000114,TIM S A
1007100874,100MG7W,NR,3350.0,3350.0,,,,,,,,,-5.74909,-35.25727,2408102000115,CLARO S.A.
