cell_site_id,emission_designation,technology,tx_frequency,rx_frequency,azimuth,antenna_gain,back_front_relation,hpa,mechanical_elevation,polarization,antenna_height,tx_power,latitude,longitude,cell_carrier_id,operator
692901957,100MG7W,NR,3550,3550,,,,,,,,,-3.01725,-59.971944,1302603000053,TIM S A
1002552106,100MG7W,NR,3450,3450,,,,,,,,,-2.96833,-60.00722,1302603000054,TELEFONICA BRASIL S.A.
682872768,100MG7W,NR,3550,3550,,,,,,,,,-3.125556,-60.018944,1302603000055,TIM S A
1015005770,100MG7W,NR,3450,3450,,,,,,,,,-3.069864,-60.084656,1302603000056,TELEFONICA BRASIL S.A.
1015177740,100MG7W,NR,3450,3450,,,,,,,,,-3.0133,-59.980111,1302603000057,TELEFONICA BRASIL S.A.
1016145184,100MG7W,NR,3550,3550,,,,,,,,,-3.094944,-60.051417,1302603000058,TIM S A
692903704,100MG7W,NR,3550,3550,,,,,,,,,-3.148361,-60.003611,1302603000059,TIM S A
1016687564,100MG7W,NR,3550,3550,,,,,,,,,-3.042614,-60.017111,1302603000060,TIM S A
1016110747,100MG7W,NR,3550,3550,,,,,,,,,-3.134047,-60.020806,1302603000061,TIM S A
690410042,100MG7W,NR,3350,3350,,,,,,,,,-2.98056,-60.0938,1302603000062,CLARO S.A.
1016686967,100MG7W,NR,3550,3550,,,,,,,,,-3.043031,-60.00496,1302603000063,TIM S A
1014424213,100MD7W,NR,3350,3350,,,,,,,,,-2.97216,-60.08137,1302603000064,CLARO S.A.
1010105393,100MG7W,NR,3450,3450,,,,,,,,,-3.10028,-60.00639,1302603000065,TELEFONICA BRASIL S.A.
699821401,100MG7W,NR,3450,3450,,,,,,,,,-2.96742,-59.99494,1302603000066,TELEFONICA BRASIL S.A.
1016228225,100MG7W,NR,3350,3350,,,,,,,,,-3.07409,-59.92803,1302603000067,CLARO S.A.
682872768,100MG7W,NR,3550,3550,,,,,,,,,-3.125556,-60.018944,1302603000068,TIM S A
682871850,100MG7W,NR,3550,3550,,,,,,,,,-3.079917,-59.976278,1302603000069,TIM S A
682871850,100MG7W,NR,3550,3550,,,,,,,,,-3.079917,-59.976278,1302603000070,TIM S A
700030999,100MG7W,NR,3450,3450,,,,,,,,,-3.047639,-59.956361,1302603000071,TELEFONICA BRASIL S.A.
693039906,100MG7W,NR,3450,3450,,,,,,,,,-3.06861,-60.03528,1302603000072,TELEFONICA BRASIL S.A.
690454724,50M0G7W,NR,2325,2325,,,,,,,,,-3.02827,-59.97641,1302603000073,CLARO S.A.
1015465312,100MG7W,NR,3350,3350,,,,,,,,,-3.0761,-59.9521,1302603000074,CLARO S.A.
690409818,100MG7W,NR,3350,3350,,,,,,,,,-3.12879,-60.00857,1302603000075,CLARO S.A.
693139900,100MG7W,NR,3550,3550,,,,,,,,,-3.085661,-59.887661,1302603000076,TIM S A
1008840375,100MG7W,NR,3550,3550,,,,,,,,,-3.02472,-59.94222,1302603000077,TIM S A
692983422,100MG7W,NR,3550,3550,,,,,,,,,-3.028619,-60.017222,1302603000078,TIM S A
1010105431,100MG7W,NR,3450,3450,,,,,,,,,-3.03528,-59.94278,1302603000079,TELEFONICA BRASIL S.A.
682872768,100MG7W,NR,3550,3550,,,,,,,,,-3.125556,-60.018944,1302603000080,TIM S A
690455500,100MG7W,NR,3350,3350,,,,,,,,,-3.03431,-60.00179,1302603000081,CLARO S.A.
690823924,50M0G7W,NR,2325,2325,,,,,,,,,-3.00614,-60.01033,1302603000082,CLARO S.A.
700030999,100MG7W,NR,3450,3450,,,,,,,,,-3.047639,-59.956361,1302603000083,TELEFONICA BRASIL S.A.
1016145230,100MG7W,NR,3550,3550,,,,,,,,,-3.067083,-60.096472,1302603000084,TIM S A
689850212,100MG7W,NR,3450,3450,,,,,,,,,-3.11444,-60.04806,1302603000085,TELEFONICA BRASIL S.A.
1006632074,100MG7W,NR,3350,3350,,,,,,,,,-2.93352,-60.00809,1302603000086,CLARO S.A.
682872822,100MG7W,NR,3550,3550,,,,,,,,,-3.128611,-59.962722,1302603000087,TIM S A
1000425964,100MG7W,NR,3450,3450,,,,,,,,,-3.10694,-59.94694,1302603000088,TELEFONICA BRASIL S.A.
442366353,100MG7W,NR,3450,3450,,,,,,,,,-3.07222,-59.94861,1302603000089,TELEFONICA BRASIL S.A.
1016152890,100MG7W,NR,3350,3350,,,,,,,,,-3.15024,-59.99922,1302603000090,CLARO S.A.
1016343946,100MG7W,NR,3550,3550,,,,,,,,,-3.082478,-60.030854,1302603000091,TIM S A
1000447194,100MG7W,NR,3450,3450,,,,,,,,,-3.060719,-60.043869,1302603000092,TELEFONICA BRASIL S.A.
1005406518,100MG7W,NR,3450,3450,,,,,,,,,-3.06556,-60.01528,1302603000093,TELEFONICA BRASIL S.A.
690727720,100MG7W,NR,3450,3450,,,,,,,,,-3.069694,-59.935028,1302603000094,TELEFONICA BRASIL S.A.
1000447194,100MG7W,NR,3450,3450,,,,,,,,,-3.060719,-60.043869,1302603000095,TELEFONICA BRASIL S.A.
690409907,100MG7W,NR,3350,3350,,,,,,,,,-3.12866,-59.96274,1302603000096,CLARO S.A.
1016110674,100MG7W,NR,3550,3550,,,,,,,,,-3.134778,-60.019583,1302603000097,TIM S A
1016821767,100MG7W,NR,3550,3550,,,,,,,,,-2.986327,-60.017632,1302603000098,TIM S A
1016821740,100MG7W,NR,3550,3550,,,,,,,,,-3.112622,-59.99996,1302603000099,TIM S A
1016145389,100MG7W,NR,3550,3550,,,,,,,,,-3.061223,-59.847037,1302603000100,TIM S A
1016687556,100MG7W,NR,3550,3550,,,,,,,,,-3.029956,-60.012219,1302603000101,TIM S A
690409907,50M0G7W,NR,2325,2325,,,,,,,,,-3.12866,-59.96274,1302603000102,CLARO S.A.
691036063,100MG7W,NR,3350,3350,,,,,,,,,-3.13161,-59.94707,1302603000103,CLARO S.A.
1016145397,100MG7W,NR,3550,3550,,,,,,,,,-3.063058,-59.853349,1302603000104,TIM S A
1016484922,100MG7W,NR,3450,3450,,,,,,,,,-3.00495,-60.000819,1302603000105,TELEFONICA BRASIL S.A.
1016804439,100MG7W,NR,3550,3550,,,,,,,,,-3.143139,-60.002945,1302603000106,TIM S A
1016343865,100MG7W,NR,3550,3350,,,,,,,,,-3.074478,-59.965589,1302603000107,TIM S A
690720963,100MG7W,NR,3550,3550,,,,,,,,,-3.124444,-59.970833,1302603000108,TIM S A
1016343920,100MG7W,NR,3550,3350,,,,,,,,,-3.140582,-60.014628,1302603000109,TIM S A
1016484922,100MG7W,NR,3450,3450,,,,,,,,,-3.00495,-60.000819,1302603000110,TELEFONICA BRASIL S.A.
690455356,100MG7W,NR,3350,3350,,,,,,,,,-3.12833,-59.98306,1302603000111,CLARO S.A.
692305947,100MG7W,NR,3550,3550,,,,,,,,,-3.128083,-59.999056,1302603000112,TIM S A
692305947,100MG7W,NR,3550,3550,,,,,,,,,-3.128083,-59.999056,1302603000113,TIM S A
1016347305,100MG7W,NR,3550,3550,,,,,,,,,-3.029392,-60.046548,1302603000114,TIM S A
1016347291,100MG7W,NR,3550,3550,,,,,,,,,-3.028812,-60.042548,1302603000115,TIM S A
1016145265,100MG7W,NR,3550,3550,,,,,,,,,-3.132845,-59.95399,1302603000116,TIM S A
691036063,50M0G7W,NR,2325,2325,,,,,,,,,-3.13161,-59.94707,1302603000117,CLARO S.A.
1016145435,100MG7W,NR,3550,3550,,,,,,,,,-3.058463,-59.930019,1302603000118,TIM S A
1016343903,100MG7W,NR,3550,3350,,,,,,,,,-3.140632,-60.020532,1302603000119,TIM S A
1016110763,100MG7W,NR,3550,3550,,,,,,,,,-3.131278,-59.954056,1302603000120,TIM S A
1016145370,100MG7W,NR,3550,3550,,,,,,,,,-3.156226,-59.991084,1302603000121,TIM S A
1016145427,100MG7W,NR,3550,3550,,,,,,,,,-3.057326,-59.93257,1302603000122,TIM S A
1016343911,100MG7W,NR,3550,3350,,,,,,,,,-3.135998,-60.023276,1302603000123,TIM S A
1015769656,100MG7W,NR,3450,3450,,,,,,,,,-3.06441,-60.06934,1302603000124,TELEFONICA BRASIL S.A.
1014459602,100MG7W,NR,3350,3350,,,,,,,,,-3.11724,-60.02638,1302603000125,CLARO S.A.
690391366,100MG7W,NR,3350,3350,,,,,,,,,-3.06694,-60.0028,1302603000126,CLARO S.A.
1016343954,100MG7W,NR,3550,3350,,,,,,,,,-3.080552,-60.026417,1302603000127,TIM S A
1015790876,100MG7W,NR,3450,3450,,,,,,,,,-2.98455,-60.066681,1302603000128,TELEFONICA BRASIL S.A.
693112611,100MG7W,NR,3450,3450,,,,,,,,,-3.05583,-59.96528,1302603000129,TELEFONICA BRASIL S.A.
690454309,100MG7W,NR,3350,3350,,,,,,,,,-3.13978,-60.02282,1302603000130,CLARO S.A.
1012304814,100MG7W,NR,3450,3450,,,,,,,,,-3.09051,-60.02081,1302603000131,TELEFONICA BRASIL S.A.
1015857113,100MG7W,NR,3550,3550,,,,,,,,,-3.059527,-59.93422,1302603000132,TIM S A
1002307659,100MG7W,NR,3450,3450,,,,,,,,,-3.04833,-59.97833,1302603000133,TELEFONICA BRASIL S.A.
691036063,50M0G7W,NR,2325,2325,,,,,,,,,-3.13161,-59.94707,1302603000134,CLARO S.A.
