generations,avg_obj
0,0.1972140307870242
1,0.1518186699959255
2,0.1286400919336381
3,0.10953366041105883
4,0.09192214949911803
5,0.07866600740263183
6,0.0669318832264248
7,0.057627255654923173
8,0.04909699835944321
9,0.04101971874210503
10,0.03363411147641047
11,0.027183362378873623
12,0.021481400980981225
13,0.016002490667743688
14,0.011489067616446615
15,0.007929427396223486
16,0.004967590502295451
17,0.002441928317835331
18,0.0007070790899567331
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
