generations,avg_obj
0,0.1821929839861732
1,0.14289735892730826
2,0.12413746679717859
3,0.10977185356905562
4,0.09808637804799651
5,0.08705150801801649
6,0.07749517701078269
7,0.06916948370020223
8,0.06197453794981229
9,0.054575378618699155
10,0.048059191830347014
11,0.04265522273415079
12,0.037457786746011835
13,0.03274040938892074
14,0.028266251645497745
15,0.0244241202987036
16,0.020773943309122134
17,0.017417923567820952
18,0.014502145474947022
19,0.011579280419125757
20,0.00890470315408513
21,0.006791220847208174
22,0.005022446622890118
23,0.003433371808197136
24,0.002123943363385734
25,0.001149449292208207
26,0.0005204517607996263
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
