Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,689846940,RUA RECIFE,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,60,FB,,,760,116652103257,23.5,25,65,3,X,42,116652103257,200,-3.105,-60.01333,G,2023-10-10,2007-12-11,,3cdfd5f8c8295c62,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,689846940,RUA RECIFE,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,180,FB,,,760,116652103257,23.5,25,65,6,X,42,116652103257,200,-3.105,-60.01333,G,2023-10-10,2007-12-11,,3cdfd5f8c8295c63,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,689846940,RUA RECIFE,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,300,FB,,,760,116652103257,23.5,25,65,6,X,42,116652103257,200,-3.105,-60.01333,G,2023-10-10,2007-12-11,,3cdfd5f8c8295c64,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,689850107,AVENIDA EFIGÊNIO SALES,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,60,FB,,,760,116652103257,23.5,25,65,4,X,43,116652103257,200,-3.08942,-60.00514,G,2023-10-10,2007-12-11,,3cdfd5f8c8295c65,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,689850107,AVENIDA EFIGÊNIO SALES,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,180,FB,,,760,116652103257,23.5,25,65,6,X,43,116652103257,200,-3.08942,-60.00514,G,2023-10-10,2007-12-11,,3cdfd5f8c8295c66,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,689850107,AVENIDA EFIGÊNIO SALES,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,300,FB,,,760,116652103257,23.5,25,65,6,X,43,116652103257,200,-3.08942,-60.00514,G,2023-10-10,2007-12-11,,3cdfd5f8c8295c67,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365377,RUA APURINA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,30,FB,,,760,116652103257,23.5,25,65,11,X,40,116652103257,200,-3.12111,-60.01889,G,2023-10-10,2009-07-13,,3cdfd5f8c8295c7a,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365377,RUA APURINA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,170,FB,,,760,116652103257,23.5,25,65,8,X,40,116652103257,200,-3.12111,-60.01889,G,2023-10-10,2009-07-13,,3cdfd5f8c8295c7b,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365377,RUA APURINA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,270,FB,,,760,116652103257,23.5,25,65,8,X,40,116652103257,200,-3.12111,-60.01889,G,2023-10-10,2009-07-13,,3cdfd5f8c8295c7c,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365393,RUA ORIENTAL,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,35,FB,,,760,116652103257,23.5,25,65,6,X,40,116652103257,200,-3.08083,-60.03306,G,2024-01-19,2009-07-13,,3cdfd5f8c8295c7d,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365393,RUA ORIENTAL,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,145,FB,,,760,116652103257,23.5,25,65,6,X,40,116652103257,200,-3.08083,-60.03306,G,2024-01-19,2009-07-13,,3cdfd5f8c8295c7e,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365393,RUA ORIENTAL,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,280,FB,,,760,116652103257,23.5,25,65,6,X,40,116652103257,200,-3.08083,-60.03306,G,2024-01-19,2009-07-13,,3cdfd5f8c8295c7f,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365539,AVENIDA RIO MAR,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,23.5,25,65,10,X,35,116652103257,200,-3.10611,-60.0175,G,2023-10-10,2009-07-13,,3cdfd5f8c8295c80,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365539,AVENIDA RIO MAR,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,160,FB,,,760,116652103257,23.5,25,65,6,X,35,116652103257,200,-3.10611,-60.0175,G,2023-10-10,2009-07-13,,3cdfd5f8c8295c81,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365539,AVENIDA RIO MAR,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,280,FB,,,760,116652103257,23.5,25,65,11,X,35,116652103257,200,-3.10611,-60.0175,G,2023-10-10,2009-07-13,,3cdfd5f8c8295c82,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691539065,BECO IVO AMAZONENSE,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,20,FB,,,760,116652103257,23.5,25,65,0,X,27,116652103257,200,-3.08778,-60.01694,G,2023-10-10,2009-08-18,,3cdfd5f8c8295c83,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691539065,BECO IVO AMAZONENSE,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,130,FB,,,760,116652103257,23.5,25,65,0,X,27,116652103257,200,-3.08778,-60.01694,G,2023-10-10,2009-08-18,,3cdfd5f8c8295c84,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691539065,BECO IVO AMAZONENSE,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,23.5,25,65,0,X,27,116652103257,200,-3.08778,-60.01694,G,2023-10-10,2009-08-18,,3cdfd5f8c8295c85,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691539120,RUA MOURAO VIEIRA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,140,FB,,,760,116652103257,23.5,25,65,3,X,50,116652103257,200,-3.12444,-59.9975,G,2023-10-10,2021-06-14,,3cdfd5f8c8295c86,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691539120,RUA MOURAO VIEIRA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,20,FB,,,760,116652103257,23.5,25,65,3,X,50,116652103257,200,-3.12444,-59.9975,G,2023-10-10,2021-06-14,,3cdfd5f8c8295c87,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691539120,RUA MOURAO VIEIRA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,290,FB,,,760,116652103257,23.5,25,65,3,X,50,116652103257,200,-3.12444,-59.9975,G,2023-10-10,2021-06-14,,3cdfd5f8c8295c88,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692850821,AVENIDA FLORIANO PEIXOTO,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,100,FB,,,760,116652103257,23.5,25,65,4,X,17,116652103257,200,-3.13611,-60.02028,G,2023-10-10,2010-10-18,,3cdfd5f8c8295c8c,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692850821,AVENIDA FLORIANO PEIXOTO,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,210,FB,,,760,116652103257,23.5,25,65,8,X,17,116652103257,200,-3.13611,-60.02028,G,2023-10-10,2010-10-18,,3cdfd5f8c8295c8d,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692850821,AVENIDA FLORIANO PEIXOTO,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,320,FB,,,760,116652103257,23.5,25,65,9,X,17,116652103257,200,-3.13611,-60.02028,G,2023-10-10,2010-10-18,,3cdfd5f8c8295c8e,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699392713,RUA RIO MADEIRA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,340,FB,,,760,116652103257,23.5,25,65,6,X,35,116652103257,200,-3.10028,-60.02028,G,2023-10-10,2013-10-15,,3cdfd5f8c8295ca1,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699392713,RUA RIO MADEIRA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,100,FB,,,760,116652103257,23.5,25,65,6,X,35,116652103257,200,-3.10028,-60.02028,G,2023-10-10,2013-10-15,,3cdfd5f8c8295ca2,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699392713,RUA RIO MADEIRA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,23.5,25,65,6,X,35,116652103257,200,-3.10028,-60.02028,G,2023-10-10,2013-10-15,,3cdfd5f8c8295ca3,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699563640,RUA AFONSO PENA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,23.5,25,65,13,X,20,116652103257,200,-3.11778,-60.01806,G,2023-10-10,2013-12-24,,3cdfd5f8c8295ca4,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699563640,RUA AFONSO PENA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,23.5,25,65,10,X,20,116652103257,200,-3.11778,-60.01806,G,2023-10-10,2013-12-24,,3cdfd5f8c8295ca5,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699563640,RUA AFONSO PENA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,23.5,25,65,5,X,20,116652103257,200,-3.11778,-60.01806,G,2023-10-10,2013-12-24,,3cdfd5f8c8295ca6,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699633109,RUA MINISTRO FLORIANO RAMOS,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,50,FB,,,760,116652103257,23.5,25,65,8,X,40,116652103257,200,-3.0875,-60.03222,G,2023-10-10,2008-09-30,,3cdfd5f8c8295ca7,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699633109,RUA MINISTRO FLORIANO RAMOS,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,300,FB,,,760,116652103257,23.5,25,65,8,X,40,116652103257,200,-3.0875,-60.03222,G,2023-10-10,2008-09-30,,3cdfd5f8c8295ca8,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699633109,RUA MINISTRO FLORIANO RAMOS,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,190,FB,,,760,116652103257,23.5,25,65,8,X,40,116652103257,200,-3.0875,-60.03222,G,2023-10-10,2008-09-30,,3cdfd5f8c8295ca9,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699821410,RUA PLANETA URANO,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,40,FB,,,760,116652103257,23.5,25,65,8,X,51,116652103257,200,-3.09417,-59.99083,G,2023-10-10,2014-04-25,,3cdfd5f8c8295caa,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699821410,RUA PLANETA URANO,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,140,FB,,,760,116652103257,23.5,25,65,8,X,51,116652103257,200,-3.09417,-59.99083,G,2023-10-10,2014-04-25,,3cdfd5f8c8295cab,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699821410,RUA PLANETA URANO,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,270,FB,,,760,116652103257,23.5,25,65,8,X,51,116652103257,200,-3.09417,-59.99083,G,2023-10-10,2014-04-25,,3cdfd5f8c8295cac,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,1000446961,RUA PARAÍBA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,40,FB,,,760,116652103257,23.5,25,65,8,X,47,116652103257,200,-3.11417,-60.01056,G,2023-09-20,2014-08-26,,3cdfd5f8c8295cad,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,1000446961,RUA PARAÍBA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,140,FB,,,760,116652103257,23.5,25,65,8,X,47,116652103257,200,-3.11417,-60.01056,G,2023-09-20,2014-08-26,,3cdfd5f8c8295cae,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,1000446961,RUA PARAÍBA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,250,FB,,,760,116652103257,23.5,25,65,8,X,47,116652103257,200,-3.11417,-60.01056,G,2023-09-20,2014-08-26,,3cdfd5f8c8295caf,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,1010105393,RUA JAVARI,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,290,FB,,,760,116652103257,23.5,25,65,7,X,55,116652103257,200,-3.10028,-60.00639,G,2023-09-20,2021-09-08,,3cdfd5f8c8295cb6,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,1010105393,RUA JAVARI,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,180,FB,,,760,116652103257,23.5,25,65,7,X,55,116652103257,200,-3.10028,-60.00639,G,2023-09-20,2021-09-08,,3cdfd5f8c8295cb7,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,1010105393,RUA JAVARI,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,80,FB,,,760,116652103257,23.5,25,65,7,X,55,116652103257,200,-3.10028,-60.00639,G,2023-09-20,2021-09-08,,3cdfd5f8c8295cb8,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699363535,AVENIDA EFIGENIO SALES,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,10,FB,,,760,116652103257,23.5,25,65,9,X,50,116652103257,200,-3.08667,-59.99583,G,2023-10-10,2013-10-15,,3cdfd5f8c8295cb9,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699363535,AVENIDA EFIGENIO SALES,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,23.5,25,65,9,X,50,116652103257,200,-3.08667,-59.99583,G,2023-10-10,2013-10-15,,3cdfd5f8c8295cba,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,699363535,AVENIDA EFIGENIO SALES,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,23.5,25,65,9,X,50,116652103257,200,-3.08667,-59.99583,G,2023-10-10,2013-10-15,,3cdfd5f8c8295cbb,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,1001502229,RUA EMÍLIO MOREIRA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,350,FB,,,760,116652103257,23.5,25,65,8,X,56,116652103257,200,-3.126208,-60.015944,G,2023-09-20,2015-06-12,,3cdfd5f8c8295cbc,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,1001502229,RUA EMÍLIO MOREIRA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,90,FB,,,760,116652103257,23.5,25,65,8,X,56,116652103257,200,-3.126208,-60.015944,G,2023-09-20,2015-06-12,,3cdfd5f8c8295cbd,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,1001502229,RUA EMÍLIO MOREIRA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,250,FB,,,760,116652103257,23.5,25,65,8,X,56,116652103257,200,-3.126208,-60.015944,G,2023-09-20,2015-06-12,,3cdfd5f8c8295cbe,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442035268,"RUA SILVA RAMOS,1099,CENTRO",,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,80,FB,,,760,116652103257,25,25,105,10,X,40,116652103257,200,-3.11778,-60.0225,G,2023-08-15,1999-10-26,,3cdfd5f8c8295ce0,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442035268,"RUA SILVA RAMOS,1099,CENTRO",,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,230,FB,,,760,116652103257,25,25,105,10,X,40,116652103257,200,-3.11778,-60.0225,G,2023-08-15,1999-10-26,,3cdfd5f8c8295ce1,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442035268,"RUA SILVA RAMOS,1099,CENTRO",,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,330,FB,,,760,116652103257,25,25,105,10,X,40,116652103257,200,-3.11778,-60.0225,G,2023-08-15,1999-10-26,,3cdfd5f8c8295ce2,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442035462,"RUA  NOVA ,53,ADRIANOPOLIS",,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,25,25,105,12,X,45,116652103257,200,-3.09694,-60.01528,G,2023-08-15,2021-09-08,,3cdfd5f8c8295ce3,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442035462,"RUA  NOVA ,53,ADRIANOPOLIS",,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,140,FB,,,760,116652103257,25,25,105,12,X,45,116652103257,200,-3.09694,-60.01528,G,2023-08-15,2021-09-08,,3cdfd5f8c8295ce4,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442035462,"RUA  NOVA ,53,ADRIANOPOLIS",,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,25,25,105,8,X,45,116652103257,200,-3.09694,-60.01528,G,2023-08-15,2021-09-08,,3cdfd5f8c8295ce5,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442323999,AVENIDA DOM PEDRO I,,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,50,FB,,,760,116652103257,25,25,105,6,X,57,116652103257,200,-3.0875,-60.04028,G,2023-08-15,1999-10-26,,3cdfd5f8c8295ce6,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442323999,AVENIDA DOM PEDRO I,,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,160,FB,,,760,116652103257,25,25,105,6,X,57,116652103257,200,-3.0875,-60.04028,G,2023-08-15,1999-10-26,,3cdfd5f8c8295ce7,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442323999,AVENIDA DOM PEDRO I,,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,265,FB,,,760,116652103257,25,25,105,6,X,63,116652103257,200,-3.0875,-60.04028,G,2023-08-15,1999-10-26,,3cdfd5f8c8295ce8,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442366370,RUA EDUARDO RIBEIRO,,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,270,FB,,,760,116652103257,25,25,105,15,X,90,116652103257,200,-3.13278,-60.02361,G,2023-12-07,1999-10-26,#N/A,3cdfd5f8c8295ce9,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442366370,RUA EDUARDO RIBEIRO,,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,30,FB,,,760,116652103257,25,25,105,11,X,90,116652103257,200,-3.13278,-60.02361,G,2023-12-07,1999-10-26,#N/A,3cdfd5f8c8295cea,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,442366370,RUA EDUARDO RIBEIRO,,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,160,FB,,,760,116652103257,25,25,105,11,X,90,116652103257,200,-3.13278,-60.02361,G,2023-12-07,1999-10-26,#N/A,3cdfd5f8c8295ceb,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691309094,RUA LUIZ ANTONY,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,60,FB,,,760,116652103257,23.5,25,65,6,X,36,116652103257,200,-3.12917,-60.02667,G,2023-10-10,2009-08-18,,3cdfd5f8c8295cfe,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691309094,RUA LUIZ ANTONY,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,170,FB,,,760,116652103257,23.5,25,65,6,X,36,116652103257,200,-3.12917,-60.02667,G,2023-10-10,2009-08-18,,3cdfd5f8c8295cff,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691309094,RUA LUIZ ANTONY,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,23.5,25,65,13,X,36,116652103257,200,-3.12917,-60.02667,G,2023-10-10,2009-08-18,,3cdfd5f8c8295d00,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365474,RUA MARECHAL DEODORO,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,50,FB,,,760,116652103257,23.5,25,65,10,X,60,116652103257,200,-3.13639,-60.02472,G,2023-10-10,2009-07-13,,3cdfd5f8c8295d01,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365474,RUA MARECHAL DEODORO,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,290,FB,,,760,116652103257,23.5,25,65,6,X,60,116652103257,200,-3.13639,-60.02472,G,2023-10-10,2009-07-13,,3cdfd5f8c8295d02,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691365474,RUA MARECHAL DEODORO,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,150,FB,,,760,116652103257,23.5,25,65,11,X,60,116652103257,200,-3.13639,-60.02472,G,2023-10-10,2009-07-13,,3cdfd5f8c8295d03,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692844554,AVENIDA GETULIO VARGAS,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,30,FB,,,760,116652103257,23.5,25,65,10,X,60,116652103257,200,-3.13056,-60.02111,G,2023-10-10,2010-10-18,,3cdfd5f8c8295d10,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692844554,AVENIDA GETULIO VARGAS,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,23.5,25,65,8,X,60,116652103257,200,-3.13056,-60.02111,G,2023-10-10,2010-10-18,,3cdfd5f8c8295d11,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692844554,AVENIDA GETULIO VARGAS,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,270,FB,,,760,116652103257,23.5,25,65,8,X,60,116652103257,200,-3.13056,-60.02111,G,2023-10-10,2010-10-18,,3cdfd5f8c8295d12,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,693112620,AVENIDA DJALMA BATISTA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,23.5,25,65,4,X,26,116652103257,200,-3.10361,-60.02444,G,2023-10-10,2010-12-29,,3cdfd5f8c8295d13,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,693112620,AVENIDA DJALMA BATISTA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,23.5,25,65,4,X,26,116652103257,200,-3.10361,-60.02444,G,2023-10-10,2010-12-29,,3cdfd5f8c8295d14,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,693112620,AVENIDA DJALMA BATISTA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,23.5,25,65,4,X,26,116652103257,200,-3.10361,-60.02444,G,2023-10-10,2010-12-29,,3cdfd5f8c8295d15,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,693204508,RUA VISCONDE DE MAUA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,50,FB,,,760,116652103257,23.5,25,65,12,X,35,116652103257,200,-3.13444,-60.02944,G,2023-10-10,2011-01-31,,3cdfd5f8c8295d16,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,693204508,RUA VISCONDE DE MAUA,RBR-NÃO,AM,1302603,100MG7W,NR,SA-NSA,,3450,3450,130,FB,,,760,116652103257,23.5,25,65,8,X,35,116652103257,200,-3.13444,-60.02944,G,2023-10-10,2011-01-31,,3cdfd5f8c8295d17,2041-12-08,,
