Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,690905980,AVENIDA ENGENHEIRO ROBERTO FREIRE,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,25,25,105,0,X,59.5,116652103257,200,-5.87167,-35.18111,G,2023-10-02,2008-12-09,,4872c5f8137eeef2,2041-12-08,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,949540,Rua Desembargador Túlio Bezerra De Melo,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,340,FB,,,760,116672103257,25,25,65,-5,X,39,116672103257,200,-5.839722,-35.214444,G,2023-10-24,2001-09-24,,4872c5f813806529,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,949540,Rua Desembargador Túlio Bezerra De Melo,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,120,FB,,,760,116672103257,25,25,65,-4,X,39,116672103257,200,-5.839722,-35.214444,G,2023-10-24,2001-09-24,,4872c5f81380652a,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,949540,Rua Desembargador Túlio Bezerra De Melo,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,240,FB,,,760,116672103257,25,25,65,-3,X,39,116672103257,200,-5.839722,-35.214444,G,2023-10-24,2001-09-24,,4872c5f81380652b,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,910155,Travessa Coronel Estevam,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,20,FB,,,760,116672103257,25,25,65,0,X,29,116672103257,200,-5.810583,-35.230833,G,2023-10-24,2001-03-05,,4872c5f813806544,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,910155,Travessa Coronel Estevam,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,120,FB,,,760,116672103257,25,25,65,0,X,29,116672103257,200,-5.810583,-35.230833,G,2023-10-24,2001-03-05,,4872c5f813806545,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,910155,Travessa Coronel Estevam,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,260,FB,,,760,116672103257,25,25,65,0,X,29,116672103257,200,-5.810583,-35.230833,G,2023-10-24,2001-03-05,,4872c5f813806546,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,97812014,431377715,Avenida Governador Tarcísio De Vasconcelos Maia,-,RN,2408102,10M0G7W,NR,SA-NSA,,778,723,30,FB,,,760,056001603518,16.15,25,65,-3,X,40,079372003257,40,-5.847336,-35.214486,G,2023-10-24,1999-11-16,,4872c5f813806547,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,97812014,431377715,Avenida Governador Tarcísio De Vasconcelos Maia,-,RN,2408102,10M0G7W,NR,SA-NSA,,778,723,120,FB,,,760,056001603518,16.15,25,65,-2,X,40,079372003257,40,-5.847336,-35.214486,G,2023-10-24,1999-11-16,,4872c5f813806548,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,97812014,431377715,Avenida Governador Tarcísio De Vasconcelos Maia,-,RN,2408102,10M0G7W,NR,SA-NSA,,778,723,270,FB,,,760,056001603518,16.15,25,65,-2,X,40,048811903257,40,-5.847336,-35.214486,G,2023-10-24,1999-11-16,,4872c5f813806549,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,431377715,Avenida Governador Tarcísio De Vasconcelos Maia,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,30,FB,,,760,116672103257,25,25,65,-2,X,40,116672103257,200,-5.847336,-35.214486,G,2023-10-24,1999-11-16,,4872c5f813806568,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,431377715,Avenida Governador Tarcísio De Vasconcelos Maia,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,120,FB,,,760,116672103257,25,25,65,-2,X,40,116672103257,200,-5.847336,-35.214486,G,2023-10-24,1999-11-16,,4872c5f813806569,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,431377715,Avenida Governador Tarcísio De Vasconcelos Maia,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,270,FB,,,760,116672103257,25,25,65,-2,X,40,116672103257,200,-5.847336,-35.214486,G,2023-10-24,1999-11-16,,4872c5f81380656a,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,97812014,431378061,Rua Giacomo Palumbo,-,RN,2408102,10M0G7W,NR,SA-NSA,,778,723,0,FB,,,760,056001603518,16.15,25,65,0,X,45,056691903257,40,-5.809472,-35.211972,G,2023-10-24,1999-11-16,,4872c5f81380656b,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,97812014,431378061,Rua Giacomo Palumbo,-,RN,2408102,10M0G7W,NR,SA-NSA,,778,723,110,FB,,,760,056001603518,16.15,25,65,0,X,45,056691903257,40,-5.809472,-35.211972,G,2023-10-24,1999-11-16,,4872c5f81380656c,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,97812014,431378061,Rua Giacomo Palumbo,-,RN,2408102,10M0G7W,NR,SA-NSA,,778,723,220,FB,,,760,056001603518,16.15,25,65,0,X,45,048811903257,40,-5.809472,-35.211972,G,2023-10-24,1999-11-16,,4872c5f81380656d,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,431378061,Rua Giacomo Palumbo,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,0,FB,,,760,116672103257,25,25,65,0,X,45,116672103257,200,-5.809472,-35.211972,G,2023-10-24,1999-11-16,,4872c5f813806583,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,431378061,Rua Giacomo Palumbo,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,110,FB,,,760,116672103257,25,25,65,0,X,45,116672103257,200,-5.809472,-35.211972,G,2023-10-24,1999-11-16,,4872c5f813806584,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,105812021,431378061,Rua Giacomo Palumbo,-,RN,2408102,10M0G7W,NR,SA-NSA,,3550,3550,220,FB,,,760,116672103257,25,25,65,0,X,45,116672103257,200,-5.809472,-35.211972,G,2023-10-24,1999-11-16,,4872c5f813806585,2023-12-31,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,695561219,AV ANTONIO BASÍLIO,CONDOMÍNIO DO EDF. COMERCIAL LAGOA CENTER,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,65,FB,,,760,,25,25,60,0,X,52.5,116652103257,200,-5.81441,-35.20967,G,2023-09-08,2011-06-17,,4872c5f8135bf347,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,695561219,AV ANTONIO BASÍLIO,CONDOMÍNIO DO EDF. COMERCIAL LAGOA CENTER,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,130,FB,,,760,,25,25,60,0,X,46.5,116652103257,200,-5.81441,-35.20967,G,2023-09-08,2011-06-17,,4872c5f8135bf348,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,695561219,AV ANTONIO BASÍLIO,CONDOMÍNIO DO EDF. COMERCIAL LAGOA CENTER,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,275,FB,,,760,,25,25,60,0,X,52.5,116652103257,200,-5.81441,-35.20967,G,2023-09-08,2011-06-17,,4872c5f8135bf349,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,687471796,AV PRUDENTE DE MORAES,"VIZINHO CLINICA VITAL, PROX AO KARTODROMO.",RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,10,FB,,,760,,25,25,60,0,X,41,116652103257,200,-5.82606,-35.2162,G,2023-09-08,2005-02-21,,4872c5f8135bf34a,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,687471796,AV PRUDENTE DE MORAES,"VIZINHO CLINICA VITAL, PROX AO KARTODROMO.",RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,160,FB,,,760,,25,25,60,0,X,41,116652103257,200,-5.82606,-35.2162,G,2023-09-08,2005-02-21,,4872c5f8135bf34b,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,687471796,AV PRUDENTE DE MORAES,"VIZINHO CLINICA VITAL, PROX AO KARTODROMO.",RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,260,FB,,,760,,25,25,60,0,X,41,116652103257,200,-5.82606,-35.2162,G,2023-09-08,2005-02-21,,4872c5f8135bf34c,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,686146549,AV PRESIDENTE BANDEIRA,,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,345,FB,,,760,,25,25,60,0,X,30,116652103257,200,-5.80058,-35.2167,G,2023-09-08,2005-02-21,,4872c5f8135bf34d,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,686146549,AV PRESIDENTE BANDEIRA,,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,120,FB,,,760,,25,25,60,0,X,30,116652103257,200,-5.80058,-35.2167,G,2023-09-08,2005-02-21,,4872c5f8135bf34e,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,686146549,AV PRESIDENTE BANDEIRA,,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,260,FB,,,760,,25,25,60,0,X,30,116652103257,200,-5.80058,-35.2167,G,2023-09-08,2005-02-21,,4872c5f8135bf34f,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,1006733571,R SACHET,,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,10,FB,,,760,,25,25,60,-2,X,45,116652103257,200,-5.77931,-35.20334,G,2023-09-08,2018-05-28,,4872c5f8135bf350,2038-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,1006733571,R SACHET,,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,110,FB,,,760,,25,25,60,-2,X,45,116652103257,200,-5.77931,-35.20334,G,2023-09-08,2018-05-28,,4872c5f8135bf351,2038-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,1006733571,R SACHET,,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,220,FB,,,760,,25,25,60,-2,X,47,116652103257,200,-5.77931,-35.20334,G,2023-09-08,2018-05-28,,4872c5f8135bf352,2038-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,422352080,R PRINCESA ISABEL,,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,65,FB,,,760,,25,25,60,0,X,41,116652103257,200,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,4872c5f8135bf353,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,422352080,R PRINCESA ISABEL,,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,120,FB,,,760,,25,25,60,0,X,41,116652103257,200,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,4872c5f8135bf354,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,422352080,R PRINCESA ISABEL,,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,250,FB,,,760,,25,25,60,0,X,41,116652103257,200,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,4872c5f8135bf355,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690904738,R PROFESSOR MANOEL FERNADES,CONDOMÍNIO EDIFÍCIO DOM JOAQUIM,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,320,FB,,,760,,25,25,60,0,X,49,116652103257,200,-5.80478,-35.2026,G,2023-09-08,2008-12-10,,4872c5f8135bf356,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690904738,R PROFESSOR MANOEL FERNADES,CONDOMÍNIO EDIFÍCIO DOM JOAQUIM,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,80,FB,,,760,,25,25,60,0,X,49,116652103257,200,-5.80478,-35.2026,G,2023-09-08,2008-12-10,,4872c5f8135bf357,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690904738,R PROFESSOR MANOEL FERNADES,CONDOMÍNIO EDIFÍCIO DOM JOAQUIM,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,190,FB,,,760,,25,25,60,0,X,49,116652103257,200,-5.80478,-35.2026,G,2023-09-08,2008-12-10,,4872c5f8135bf358,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,1006918474,AV XAVIER DA SILVEIRA,CONDOMINIO RESIDENCIAL MICHELE,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,325,FB,,,760,,25,25,60,0,X,60.5,116652103257,200,-5.81268,-35.1985,G,2023-09-08,2018-07-04,,4872c5f8135bf359,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,1006918474,AV XAVIER DA SILVEIRA,CONDOMINIO RESIDENCIAL MICHELE,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,200,FB,,,760,,25,25,60,0,X,60.5,116652103257,200,-5.81268,-35.1985,G,2023-09-08,2018-07-04,,4872c5f8135bf35a,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,1006918474,AV XAVIER DA SILVEIRA,CONDOMINIO RESIDENCIAL MICHELE,RN,2408102,100MG7W,NR,SA-NSA,,3350,3350,270,FB,,,760,,25,25,60,0,X,60.5,116652103257,200,-5.81268,-35.1985,G,2023-09-08,2018-07-04,,4872c5f8135bf35b,2028-04-01,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,695706616,AVENIDA ENGENHEIRO ROBERTO FREIRE,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,25,25,105,0,X,30,116652103257,200,-5.86139,-35.19278,G,2023-10-02,2011-12-20,,4872c5f818189885,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,695706616,AVENIDA ENGENHEIRO ROBERTO FREIRE,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,320,FB,,,760,116652103257,25,25,105,0,X,30,116652103257,200,-5.86139,-35.19278,G,2023-10-02,2011-12-20,,4872c5f818189886,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,695706616,AVENIDA ENGENHEIRO ROBERTO FREIRE,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,220,FB,,,760,116652103257,25,25,105,0,X,30,116652103257,200,-5.86139,-35.19278,G,2023-10-02,2011-12-20,,4872c5f818189887,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692295992,AV. PRUDENTE DE MORAIS  (Endereço Espaço Empresarial Giovanni Fulco),,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,20,FB,,,760,116652103257,25,25,105,0,X,50,116652103257,200,-5.78972,-35.20222,G,2023-10-02,2010-04-08,,4872c5f818189888,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692295992,AV. PRUDENTE DE MORAIS  (Endereço Espaço Empresarial Giovanni Fulco),,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,25,25,105,0,X,50,116652103257,200,-5.78972,-35.20222,G,2023-10-02,2010-04-08,,4872c5f818189889,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692295992,AV. PRUDENTE DE MORAIS  (Endereço Espaço Empresarial Giovanni Fulco),,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,25,25,105,0,X,50,116652103257,200,-5.78972,-35.20222,G,2023-10-02,2010-04-08,,4872c5f81818988a,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692182861,AVENIDA SENADOR DINARTE MARIZ,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,25,25,105,0,X,37,116652103257,200,-5.81167,-35.18167,G,2023-10-02,2010-08-10,,4872c5f81818988b,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692182861,AVENIDA SENADOR DINARTE MARIZ,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,190,FB,,,760,116652103257,25,25,105,0,X,37,116652103257,200,-5.81167,-35.18167,G,2023-10-02,2010-08-10,,4872c5f81818988c,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,692182861,AVENIDA SENADOR DINARTE MARIZ,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,285,FB,,,760,116652103257,25,25,105,0,X,37,116652103257,200,-5.81167,-35.18167,G,2023-10-02,2010-08-10,,4872c5f81818988d,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691571643,AVENIDA  MIGUEL CASTRO,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,160,FB,,,760,116652103257,25,25,105,0,X,40,116652103257,200,-5.82083,-35.215,G,2023-10-02,2009-08-05,,4872c5f81818988e,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691571643,AVENIDA  MIGUEL CASTRO,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,280,FB,,,760,116652103257,25,25,105,0,X,40,116652103257,200,-5.82083,-35.215,G,2023-10-02,2009-08-05,,4872c5f81818988f,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691571643,AVENIDA  MIGUEL CASTRO,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,60,FB,,,760,116652103257,25,25,105,0,X,40,116652103257,200,-5.82083,-35.215,G,2023-10-02,2009-08-05,,4872c5f818189890,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691348090,AV.NASCIMENTO DE CASTRO,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,25,25,105,0,X,55,116652103257,200,-5.81639,-35.21056,G,2023-08-25,2009-04-20,,4872c5f818189891,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691348090,AV.NASCIMENTO DE CASTRO,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,25,25,105,0,X,55,116652103257,200,-5.81639,-35.21056,G,2023-08-25,2009-04-20,,4872c5f818189892,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691348090,AV.NASCIMENTO DE CASTRO,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,25,25,105,0,X,55,116652103257,200,-5.81639,-35.21056,G,2023-08-25,2009-04-20,,4872c5f818189893,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691346259,RUA GENERAL GUSTAVO CORDEIRO DE FARIA - PETROPOLIS,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,25,25,105,0,X,40,116652103257,200,-5.77833,-35.20194,G,2023-10-02,2009-04-20,,4872c5f818189894,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691346259,RUA GENERAL GUSTAVO CORDEIRO DE FARIA - PETROPOLIS,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,25,25,105,0,X,40,116652103257,200,-5.77833,-35.20194,G,2023-10-02,2009-04-20,,4872c5f818189895,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691346259,RUA GENERAL GUSTAVO CORDEIRO DE FARIA - PETROPOLIS,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,260,FB,,,760,116652103257,25,25,105,0,X,40,116652103257,200,-5.77833,-35.20194,G,2023-10-02,2009-04-20,,4872c5f818189896,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182957,AVENIDA SENADOR DINARTE MARIZ,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,25,25,105,0,X,20,116652103257,200,-5.84139,-35.18167,G,2023-10-02,2009-04-20,,4872c5f818189897,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182957,AVENIDA SENADOR DINARTE MARIZ,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,50,FB,,,760,116652103257,25,25,105,0,X,20,116652103257,200,-5.84139,-35.18167,G,2023-10-02,2009-04-20,,4872c5f818189898,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182957,AVENIDA SENADOR DINARTE MARIZ,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,180,FB,,,760,116652103257,25,25,105,0,X,20,116652103257,200,-5.84139,-35.18167,G,2023-10-02,2009-04-20,,4872c5f818189899,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182914,RUA KERGINALDO CAVALCANTE,RN023,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,23.5,25,65,0,X,40,116652103257,200,-5.823889,-35.202278,G,2023-08-10,2009-04-20,,4872c5f81818989a,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182914,RUA KERGINALDO CAVALCANTE,RN023,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,23.5,25,65,0,X,40,116652103257,200,-5.823889,-35.202278,G,2023-08-10,2009-04-20,,4872c5f81818989b,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182914,RUA KERGINALDO CAVALCANTE,RN023,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,23.5,25,65,0,X,40,116652103257,200,-5.823889,-35.202278,G,2023-08-10,2009-04-20,,4872c5f81818989c,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182850,RUA DOUTOR RAUL ALENCAR,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,25,25,105,0,X,38,116652103257,200,-5.80056,-35.21111,G,2023-10-02,2009-04-20,,4872c5f81818989d,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182850,RUA DOUTOR RAUL ALENCAR,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,25,25,105,0,X,38,116652103257,200,-5.80056,-35.21111,G,2023-10-02,2009-04-20,,4872c5f81818989e,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182850,RUA DOUTOR RAUL ALENCAR,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,25,25,105,0,X,38,116652103257,200,-5.80056,-35.21111,G,2023-10-02,2009-04-20,,4872c5f81818989f,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182760,RUA  JOAO PESSOA,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,30,FB,,,760,116652103257,25,25,105,0,X,50,116652103257,200,-5.78611,-35.20722,G,2023-10-02,2009-04-20,,4872c5f8181898a0,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182760,RUA  JOAO PESSOA,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,25,25,105,0,X,50,116652103257,200,-5.78611,-35.20722,G,2023-10-02,2009-04-20,,4872c5f8181898a1,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182760,RUA  JOAO PESSOA,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,25,25,105,0,X,50,116652103257,200,-5.78611,-35.20722,G,2023-10-02,2009-04-20,,4872c5f8181898a2,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182728,RUA  POTENGI,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,110,FB,,,760,116652103257,25,25,10.5,0,X,64,116652103257,200,-5.78389,-35.19944,G,2024-05-08,2009-04-20,,4872c5f8181898a3,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182728,RUA  POTENGI,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,220,FB,,,760,116652103257,25,25,10.5,0,X,64,116652103257,200,-5.78389,-35.19944,G,2024-05-08,2009-04-20,,4872c5f8181898a4,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182728,RUA  POTENGI,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,340,FB,,,760,116652103257,25,25,10.5,0,X,64,116652103257,200,-5.78389,-35.19944,G,2024-05-08,2009-04-20,,4872c5f8181898a5,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182701,RUA ADERBAL DE FIGUEIREDO,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,25,25,105,0,X,37,116652103257,200,-5.77944,-35.19778,G,2023-10-02,2009-04-20,,4872c5f8181898a6,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182701,RUA ADERBAL DE FIGUEIREDO,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,120,FB,,,760,116652103257,25,25,105,0,X,37,116652103257,200,-5.77944,-35.19778,G,2023-10-02,2009-04-20,,4872c5f8181898a7,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182701,RUA ADERBAL DE FIGUEIREDO,,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,240,FB,,,760,116652103257,25,25,105,0,X,37,116652103257,200,-5.77944,-35.19778,G,2023-10-02,2009-04-20,,4872c5f8181898a8,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182450,RUA EWERTON D_CORTEZ,RN159,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,360,FB,,,760,116652103257,25,25,105,0,X,60,116652103257,200,-5.80366,-35.20402,G,2023-10-02,2009-04-20,,4872c5f8181898a9,2041-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,105802021,691182450,RUA EWERTON D_CORTEZ,RN159,RN,2408102,100MG7W,NR,SA-NSA,,3450,3450,130,FB,,,760,116652103257,25,25,105,0,X,60,116652103257,200,-5.80366,-35.20402,G,2023-10-02,2009-04-20,,4872c5f8181898aa,2041-12-08,,
