generations,avg_obj
0,0.1911376711548549
1,0.14448475160206675
2,0.12429946044426977
3,0.10755277305275128
4,0.09309242899524554
5,0.07968581241217082
6,0.06834107791110537
7,0.058728480510111876
8,0.049456511032613705
9,0.04095130962162944
10,0.0336285689126125
11,0.027780734653931577
12,0.022386454956439938
13,0.017019273758844787
14,0.012347099891795063
15,0.00883473974109828
16,0.0058729971316162696
17,0.003573253053722352
18,0.001555943294647366
19,6.628555278728741e-05
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
